clu_id,TRT,PPVT_FallK,ETW_FallK,ETW_SpringK,RTW_SpringK,trt_e,clus_PPVT,clus_TRT,clus_trt_e,meanppvt,ppvtc1,ppvtc2,mean_trt_e,ctrt_e1,ctrt_e2
112,0,75,1,1,3,-0.5,84.53846,0.46153846,-0.03846154,84.260506,-9.5384598,0.2779541,0.016806724,-0.46153846,-0.055268265
112,1,88,0,25,,0.5,84.53846,0.46153846,-0.03846154,84.260506,3.4615402,0.2779541,0.016806724,0.53846157,-0.055268265
112,1,83,0,25,16,0.5,84.53846,0.46153846,-0.03846154,84.260506,-1.5384598,0.2779541,0.016806724,0.53846157,-0.055268265
112,0,85,0,10,7,-0.5,84.53846,0.46153846,-0.03846154,84.260506,0.46154022,0.2779541,0.016806724,-0.46153846,-0.055268265
112,0,79,0,4,10,-0.5,84.53846,0.46153846,-0.03846154,84.260506,-5.5384598,0.2779541,0.016806724,-0.46153846,-0.055268265
112,0,87,0,5,7,-0.5,84.53846,0.46153846,-0.03846154,84.260506,2.4615402,0.2779541,0.016806724,-0.46153846,-0.055268265
112,0,91,0,5,3,-0.5,84.53846,0.46153846,-0.03846154,84.260506,6.4615402,0.2779541,0.016806724,-0.46153846,-0.055268265
113,1,92,0,10,14,0.5,87.599998,0.60000002,0.1,84.260506,4.4000015,3.3394928,0.016806724,0.40000001,0.08319328
113,0,89,0,3,9,-0.5,87.599998,0.60000002,0.1,84.260506,1.4000015,3.3394928,0.016806724,-0.60000002,0.08319328
113,1,88,2,5,11,0.5,87.599998,0.60000002,0.1,84.260506,0.40000153,3.3394928,0.016806724,0.40000001,0.08319328
113,1,82,0,0,9,0.5,87.599998,0.60000002,0.1,84.260506,-5.5999985,3.3394928,0.016806724,0.40000001,0.08319328
113,0,87,2,4,11,-0.5,87.599998,0.60000002,0.1,84.260506,-0.59999847,3.3394928,0.016806724,-0.60000002,0.08319328
114,1,88,0,37,16,0.5,87,0.75,0.25,84.260506,1,2.7394943,0.016806724,0.25,0.23319328
114,1,89,1,23,15,0.5,87,0.75,0.25,84.260506,2,2.7394943,0.016806724,0.25,0.23319328
114,1,80,0,32,15,0.5,87,0.75,0.25,84.260506,-7,2.7394943,0.016806724,0.25,0.23319328
114,0,91,1,4,7,-0.5,87,0.75,0.25,84.260506,4,2.7394943,0.016806724,-0.75,0.23319328
115,1,92,0,42,16,0.5,85.800003,0.60000002,0.1,84.260506,6.1999969,1.5394974,0.016806724,0.40000001,0.08319328
115,1,92,0,44,16,0.5,85.800003,0.60000002,0.1,84.260506,6.1999969,1.5394974,0.016806724,0.40000001,0.08319328
115,1,77,2,34,14,0.5,85.800003,0.60000002,0.1,84.260506,-8.8000031,1.5394974,0.016806724,0.40000001,0.08319328
115,0,85,2,3,13,-0.5,85.800003,0.60000002,0.1,84.260506,-0.80000305,1.5394974,0.016806724,-0.60000002,0.08319328
115,0,83,0,7,6,-0.5,85.800003,0.60000002,0.1,84.260506,-2.8000031,1.5394974,0.016806724,-0.60000002,0.08319328
116,1,89,0,22,16,0.5,85.125,0.5,0,84.260506,3.875,0.86449432,0.016806724,0.5,-0.016806724
116,0,82,0,2,8,-0.5,85.125,0.5,0,84.260506,-3.125,0.86449432,0.016806724,-0.5,-0.016806724
116,1,82,0,21,15,0.5,85.125,0.5,0,84.260506,-3.125,0.86449432,0.016806724,0.5,-0.016806724
116,1,87,0,39,16,0.5,85.125,0.5,0,84.260506,1.875,0.86449432,0.016806724,0.5,-0.016806724
116,0,85,0,2,11,-0.5,85.125,0.5,0,84.260506,-0.125,0.86449432,0.016806724,-0.5,-0.016806724
116,0,84,0,13,14,-0.5,85.125,0.5,0,84.260506,-1.125,0.86449432,0.016806724,-0.5,-0.016806724
116,1,83,1,44,16,0.5,85.125,0.5,0,84.260506,-2.125,0.86449432,0.016806724,0.5,-0.016806724
116,0,89,0,6,9,-0.5,85.125,0.5,0,84.260506,3.875,0.86449432,0.016806724,-0.5,-0.016806724
117,0,92,6,3,12,-0.5,87.5,0.75,0.25,84.260506,4.5,3.2394943,0.016806724,-0.75,0.23319328
117,1,91,0,15,15,0.5,87.5,0.75,0.25,84.260506,3.5,3.2394943,0.016806724,0.25,0.23319328
117,1,85,0,22,15,0.5,87.5,0.75,0.25,84.260506,-2.5,3.2394943,0.016806724,0.25,0.23319328
117,1,82,0,26,14,0.5,87.5,0.75,0.25,84.260506,-5.5,3.2394943,0.016806724,0.25,0.23319328
118,0,89,0,5,10,-0.5,86.714287,0.42857143,-0.071428575,84.260506,2.2857132,2.4537811,0.016806724,-0.42857143,-0.088235296
118,1,88,0,21,16,0.5,86.714287,0.42857143,-0.071428575,84.260506,1.2857132,2.4537811,0.016806724,0.5714286,-0.088235296
118,0,92,0,9,13,-0.5,86.714287,0.42857143,-0.071428575,84.260506,5.2857132,2.4537811,0.016806724,-0.42857143,-0.088235296
118,1,84,0,12,14,0.5,86.714287,0.42857143,-0.071428575,84.260506,-2.7142868,2.4537811,0.016806724,0.5714286,-0.088235296
118,0,75,0,1,6,-0.5,86.714287,0.42857143,-0.071428575,84.260506,-11.714287,2.4537811,0.016806724,-0.42857143,-0.088235296
118,1,89,0,31,16,0.5,86.714287,0.42857143,-0.071428575,84.260506,2.2857132,2.4537811,0.016806724,0.5714286,-0.088235296
118,0,90,0,0,8,-0.5,86.714287,0.42857143,-0.071428575,84.260506,3.2857132,2.4537811,0.016806724,-0.42857143,-0.088235296
119,0,86,0,0,7,-0.5,84.75,0.375,-0.125,84.260506,1.25,0.48949432,0.016806724,-0.375,-0.14180672
119,1,83,0,27,16,0.5,84.75,0.375,-0.125,84.260506,-1.75,0.48949432,0.016806724,0.625,-0.14180672
119,0,90,0,13,12,-0.5,84.75,0.375,-0.125,84.260506,5.25,0.48949432,0.016806724,-0.375,-0.14180672
119,1,85,0,20,14,0.5,84.75,0.375,-0.125,84.260506,0.25,0.48949432,0.016806724,0.625,-0.14180672
119,0,88,0,11,13,-0.5,84.75,0.375,-0.125,84.260506,3.25,0.48949432,0.016806724,-0.375,-0.14180672
119,0,75,0,5,14,-0.5,84.75,0.375,-0.125,84.260506,-9.75,0.48949432,0.016806724,-0.375,-0.14180672
119,1,88,0,14,14,0.5,84.75,0.375,-0.125,84.260506,3.25,0.48949432,0.016806724,0.625,-0.14180672
119,0,83,0,2,5,-0.5,84.75,0.375,-0.125,84.260506,-1.75,0.48949432,0.016806724,-0.375,-0.14180672
120,1,75,0,18,15,0.5,81.833336,0.5,0,84.260506,-6.8333359,-2.4271698,0.016806724,0.5,-0.016806724
120,1,85,0,24,16,0.5,81.833336,0.5,0,84.260506,3.1666641,-2.4271698,0.016806724,0.5,-0.016806724
120,0,85,0,5,11,-0.5,81.833336,0.5,0,84.260506,3.1666641,-2.4271698,0.016806724,-0.5,-0.016806724
120,0,76,0,14,13,-0.5,81.833336,0.5,0,84.260506,-5.8333359,-2.4271698,0.016806724,-0.5,-0.016806724
120,0,84,0,7,12,-0.5,81.833336,0.5,0,84.260506,2.1666641,-2.4271698,0.016806724,-0.5,-0.016806724
120,1,86,0,25,14,0.5,81.833336,0.5,0,84.260506,4.1666641,-2.4271698,0.016806724,0.5,-0.016806724
121,0,89,0,12,13,-0.5,88.428574,0.42857143,-0.071428575,84.260506,0.57142639,4.1680679,0.016806724,-0.42857143,-0.088235296
121,1,86,1,21,9,0.5,88.428574,0.42857143,-0.071428575,84.260506,-2.4285736,4.1680679,0.016806724,0.5714286,-0.088235296
121,0,83,0,6,10,-0.5,88.428574,0.42857143,-0.071428575,84.260506,-5.4285736,4.1680679,0.016806724,-0.42857143,-0.088235296
121,1,91,0,31,16,0.5,88.428574,0.42857143,-0.071428575,84.260506,2.5714264,4.1680679,0.016806724,0.5714286,-0.088235296
121,0,89,0,2,10,-0.5,88.428574,0.42857143,-0.071428575,84.260506,0.57142639,4.1680679,0.016806724,-0.42857143,-0.088235296
121,0,90,3,13,13,-0.5,88.428574,0.42857143,-0.071428575,84.260506,1.5714264,4.1680679,0.016806724,-0.42857143,-0.088235296
121,1,91,0,22,15,0.5,88.428574,0.42857143,-0.071428575,84.260506,2.5714264,4.1680679,0.016806724,0.5714286,-0.088235296
122,0,89,0,0,7,-0.5,83.800003,0.60000002,0.1,84.260506,5.1999969,-0.46050262,0.016806724,-0.60000002,0.08319328
122,1,82,1,23,14,0.5,83.800003,0.60000002,0.1,84.260506,-1.8000031,-0.46050262,0.016806724,0.40000001,0.08319328
122,0,81,0,0,4,-0.5,83.800003,0.60000002,0.1,84.260506,-2.8000031,-0.46050262,0.016806724,-0.60000002,0.08319328
122,1,78,0,0,4,0.5,83.800003,0.60000002,0.1,84.260506,-5.8000031,-0.46050262,0.016806724,0.40000001,0.08319328
122,1,89,0,32,16,0.5,83.800003,0.60000002,0.1,84.260506,5.1999969,-0.46050262,0.016806724,0.40000001,0.08319328
123,0,85,7,15,15,-0.5,86.625,0.5,0,84.260506,-1.625,2.3644943,0.016806724,-0.5,-0.016806724
123,1,87,1,30,15,0.5,86.625,0.5,0,84.260506,0.375,2.3644943,0.016806724,0.5,-0.016806724
123,1,88,0,14,14,0.5,86.625,0.5,0,84.260506,1.375,2.3644943,0.016806724,0.5,-0.016806724
123,1,86,1,10,9,0.5,86.625,0.5,0,84.260506,-0.625,2.3644943,0.016806724,0.5,-0.016806724
123,0,91,0,8,12,-0.5,86.625,0.5,0,84.260506,4.375,2.3644943,0.016806724,-0.5,-0.016806724
123,1,84,2,7,11,0.5,86.625,0.5,0,84.260506,-2.625,2.3644943,0.016806724,0.5,-0.016806724
123,0,84,0,4,8,-0.5,86.625,0.5,0,84.260506,-2.625,2.3644943,0.016806724,-0.5,-0.016806724
123,0,88,0,7,11,-0.5,86.625,0.5,0,84.260506,1.375,2.3644943,0.016806724,-0.5,-0.016806724
124,0,76,0,0,3,-0.5,82.5,0.5,0,84.260506,-6.5,-1.7605057,0.016806724,-0.5,-0.016806724
124,1,83,0,12,11,0.5,82.5,0.5,0,84.260506,0.5,-1.7605057,0.016806724,0.5,-0.016806724
124,0,87,1,3,9,-0.5,82.5,0.5,0,84.260506,4.5,-1.7605057,0.016806724,-0.5,-0.016806724
124,1,84,0,4,7,0.5,82.5,0.5,0,84.260506,1.5,-1.7605057,0.016806724,0.5,-0.016806724
125,1,83,1,6,10,0.5,84.166664,0.33333334,-0.16666667,84.260506,-1.1666641,-0.093841553,0.016806724,0.66666669,-0.18347339
125,0,81,2,0,2,-0.5,84.166664,0.33333334,-0.16666667,84.260506,-3.1666641,-0.093841553,0.016806724,-0.33333331,-0.18347339
125,0,92,0,2,4,-0.5,84.166664,0.33333334,-0.16666667,84.260506,7.8333359,-0.093841553,0.016806724,-0.33333331,-0.18347339
125,1,76,1,3,5,0.5,84.166664,0.33333334,-0.16666667,84.260506,-8.1666641,-0.093841553,0.016806724,0.66666669,-0.18347339
125,0,86,0,7,8,-0.5,84.166664,0.33333334,-0.16666667,84.260506,1.8333359,-0.093841553,0.016806724,-0.33333331,-0.18347339
125,0,87,0,2,9,-0.5,84.166664,0.33333334,-0.16666667,84.260506,2.8333359,-0.093841553,0.016806724,-0.33333331,-0.18347339
126,0,92,0,3,3,-0.5,87.666664,0.5,0,84.260506,4.3333359,3.4061584,0.016806724,-0.5,-0.016806724
126,0,92,2,12,11,-0.5,87.666664,0.5,0,84.260506,4.3333359,3.4061584,0.016806724,-0.5,-0.016806724
126,1,90,0,17,14,0.5,87.666664,0.5,0,84.260506,2.3333359,3.4061584,0.016806724,0.5,-0.016806724
126,1,92,0,9,12,0.5,87.666664,0.5,0,84.260506,4.3333359,3.4061584,0.016806724,0.5,-0.016806724
126,0,76,0,3,8,-0.5,87.666664,0.5,0,84.260506,-11.666664,3.4061584,0.016806724,-0.5,-0.016806724
126,1,84,2,30,15,0.5,87.666664,0.5,0,84.260506,-3.6666641,3.4061584,0.016806724,0.5,-0.016806724
400,0,80,1,27,16,-0.5,81.599998,0.2,-0.30000001,84.260506,-1.5999985,-2.6605072,0.016806724,-0.19999999,-0.31680673
400,0,72,0,10,16,-0.5,81.599998,0.2,-0.30000001,84.260506,-9.5999985,-2.6605072,0.016806724,-0.19999999,-0.31680673
400,1,86,0,42,16,0.5,81.599998,0.2,-0.30000001,84.260506,4.4000015,-2.6605072,0.016806724,0.80000001,-0.31680673
400,0,80,1,28,16,-0.5,81.599998,0.2,-0.30000001,84.260506,-1.5999985,-2.6605072,0.016806724,-0.19999999,-0.31680673
400,0,90,1,10,11,-0.5,81.599998,0.2,-0.30000001,84.260506,8.4000015,-2.6605072,0.016806724,-0.19999999,-0.31680673
401,0,83,1,0,10,-0.5,82.125,0.5,0,84.260506,0.875,-2.1355057,0.016806724,-0.5,-0.016806724
401,0,89,2,9,8,-0.5,82.125,0.5,0,84.260506,6.875,-2.1355057,0.016806724,-0.5,-0.016806724
401,0,83,0,3,6,-0.5,82.125,0.5,0,84.260506,0.875,-2.1355057,0.016806724,-0.5,-0.016806724
401,0,74,1,3,6,-0.5,82.125,0.5,0,84.260506,-8.125,-2.1355057,0.016806724,-0.5,-0.016806724
401,1,80,1,18,14,0.5,82.125,0.5,0,84.260506,-2.125,-2.1355057,0.016806724,0.5,-0.016806724
401,1,89,0,30,16,0.5,82.125,0.5,0,84.260506,6.875,-2.1355057,0.016806724,0.5,-0.016806724
401,1,72,0,0,12,0.5,82.125,0.5,0,84.260506,-10.125,-2.1355057,0.016806724,0.5,-0.016806724
401,1,87,0,8,13,0.5,82.125,0.5,0,84.260506,4.875,-2.1355057,0.016806724,0.5,-0.016806724
402,1,77,0,20,15,0.5,81.833336,0.5,0,84.260506,-4.8333359,-2.4271698,0.016806724,0.5,-0.016806724
402,0,81,0,0,6,-0.5,81.833336,0.5,0,84.260506,-0.83333588,-2.4271698,0.016806724,-0.5,-0.016806724
402,1,87,1,29,16,0.5,81.833336,0.5,0,84.260506,5.1666641,-2.4271698,0.016806724,0.5,-0.016806724
402,0,70,0,2,5,-0.5,81.833336,0.5,0,84.260506,-11.833336,-2.4271698,0.016806724,-0.5,-0.016806724
402,0,88,0,9,9,-0.5,81.833336,0.5,0,84.260506,6.1666641,-2.4271698,0.016806724,-0.5,-0.016806724
402,1,88,1,17,15,0.5,81.833336,0.5,0,84.260506,6.1666641,-2.4271698,0.016806724,0.5,-0.016806724
403,1,79,0,32,16,0.5,83.166664,0.66666669,0.16666667,84.260506,-4.1666641,-1.0938416,0.016806724,0.33333331,0.14985995
403,0,86,0,1,6,-0.5,83.166664,0.66666669,0.16666667,84.260506,2.8333359,-1.0938416,0.016806724,-0.66666669,0.14985995
403,1,86,4,28,16,0.5,83.166664,0.66666669,0.16666667,84.260506,2.8333359,-1.0938416,0.016806724,0.33333331,0.14985995
403,1,83,0,20,15,0.5,83.166664,0.66666669,0.16666667,84.260506,-0.16666412,-1.0938416,0.016806724,0.33333331,0.14985995
403,1,85,1,33,16,0.5,83.166664,0.66666669,0.16666667,84.260506,1.8333359,-1.0938416,0.016806724,0.33333331,0.14985995
403,0,80,,0,13,-0.5,83.166664,0.66666669,0.16666667,84.260506,-3.1666641,-1.0938416,0.016806724,-0.66666669,0.14985995
404,1,73,1,15,14,0.5,81.800003,0.60000002,0.1,84.260506,-8.8000031,-2.4605026,0.016806724,0.40000001,0.08319328
404,0,76,1,17,7,-0.5,81.800003,0.60000002,0.1,84.260506,-5.8000031,-2.4605026,0.016806724,-0.60000002,0.08319328
404,0,85,2,18,14,-0.5,81.800003,0.60000002,0.1,84.260506,3.1999969,-2.4605026,0.016806724,-0.60000002,0.08319328
404,1,90,0,15,15,0.5,81.800003,0.60000002,0.1,84.260506,8.1999969,-2.4605026,0.016806724,0.40000001,0.08319328
404,1,85,0,9,14,0.5,81.800003,0.60000002,0.1,84.260506,3.1999969,-2.4605026,0.016806724,0.40000001,0.08319328
405,1,72,0,0,14,0.5,79.166664,0.66666669,0.16666667,84.260506,-7.1666641,-5.0938416,0.016806724,0.33333331,0.14985995
405,1,77,0,13,15,0.5,79.166664,0.66666669,0.16666667,84.260506,-2.1666641,-5.0938416,0.016806724,0.33333331,0.14985995
405,1,90,3,12,13,0.5,79.166664,0.66666669,0.16666667,84.260506,10.833336,-5.0938416,0.016806724,0.33333331,0.14985995
405,0,86,0,18,13,-0.5,79.166664,0.66666669,0.16666667,84.260506,6.8333359,-5.0938416,0.016806724,-0.66666669,0.14985995
405,0,74,0,6,10,-0.5,79.166664,0.66666669,0.16666667,84.260506,-5.1666641,-5.0938416,0.016806724,-0.66666669,0.14985995
405,1,76,3,19,16,0.5,79.166664,0.66666669,0.16666667,84.260506,-3.1666641,-5.0938416,0.016806724,0.33333331,0.14985995
406,1,75,4,27,12,0.5,83,0.5714286,0.071428575,84.260506,-8,-1.2605057,0.016806724,0.42857143,0.054621853
406,0,89,0,12,13,-0.5,83,0.5714286,0.071428575,84.260506,6,-1.2605057,0.016806724,-0.5714286,0.054621853
406,0,84,2,4,10,-0.5,83,0.5714286,0.071428575,84.260506,1,-1.2605057,0.016806724,-0.5714286,0.054621853
406,1,87,0,20,14,0.5,83,0.5714286,0.071428575,84.260506,4,-1.2605057,0.016806724,0.42857143,0.054621853
406,0,85,3,6,6,-0.5,83,0.5714286,0.071428575,84.260506,2,-1.2605057,0.016806724,-0.5714286,0.054621853
406,1,86,0,18,16,0.5,83,0.5714286,0.071428575,84.260506,3,-1.2605057,0.016806724,0.42857143,0.054621853
406,1,75,0,4,10,0.5,83,0.5714286,0.071428575,84.260506,-8,-1.2605057,0.016806724,0.42857143,0.054621853
407,0,86,0,16,11,-0.5,84.199997,0.60000002,0.1,84.260506,1.8000031,-0.060508728,0.016806724,-0.60000002,0.08319328
407,0,81,2,21,14,-0.5,84.199997,0.60000002,0.1,84.260506,-3.1999969,-0.060508728,0.016806724,-0.60000002,0.08319328
407,1,84,3,26,16,0.5,84.199997,0.60000002,0.1,84.260506,-0.19999695,-0.060508728,0.016806724,0.40000001,0.08319328
407,1,85,0,14,15,0.5,84.199997,0.60000002,0.1,84.260506,0.80000305,-0.060508728,0.016806724,0.40000001,0.08319328
407,1,85,0,41,16,0.5,84.199997,0.60000002,0.1,84.260506,0.80000305,-0.060508728,0.016806724,0.40000001,0.08319328
408,1,90,1,10,10,0.5,86,0.5,0,84.260506,4,1.7394943,0.016806724,0.5,-0.016806724
408,1,82,0,2,9,0.5,86,0.5,0,84.260506,-4,1.7394943,0.016806724,0.5,-0.016806724
408,1,87,1,9,11,0.5,86,0.5,0,84.260506,1,1.7394943,0.016806724,0.5,-0.016806724
408,0,88,0,3,9,-0.5,86,0.5,0,84.260506,2,1.7394943,0.016806724,-0.5,-0.016806724
408,0,86,0,3,4,-0.5,86,0.5,0,84.260506,0,1.7394943,0.016806724,-0.5,-0.016806724
408,0,83,0,3,5,-0.5,86,0.5,0,84.260506,-3,1.7394943,0.016806724,-0.5,-0.016806724
409,0,88,1,2,9,-0.5,80.25,0.5,0,84.260506,7.75,-4.0105057,0.016806724,-0.5,-0.016806724
409,1,79,0,32,16,0.5,80.25,0.5,0,84.260506,-1.25,-4.0105057,0.016806724,0.5,-0.016806724
409,1,84,1,11,14,0.5,80.25,0.5,0,84.260506,3.75,-4.0105057,0.016806724,0.5,-0.016806724
409,0,70,0,17,16,-0.5,80.25,0.5,0,84.260506,-10.25,-4.0105057,0.016806724,-0.5,-0.016806724
410,1,85,0,29,16,0.5,81,0.40000001,-0.1,84.260506,4,-3.2605057,0.016806724,0.60000002,-0.11680672
410,0,70,0,8,12,-0.5,81,0.40000001,-0.1,84.260506,-11,-3.2605057,0.016806724,-0.40000001,-0.11680672
410,0,77,0,9,9,-0.5,81,0.40000001,-0.1,84.260506,-4,-3.2605057,0.016806724,-0.40000001,-0.11680672
410,1,85,0,29,16,0.5,81,0.40000001,-0.1,84.260506,4,-3.2605057,0.016806724,0.60000002,-0.11680672
410,0,88,0,10,12,-0.5,81,0.40000001,-0.1,84.260506,7,-3.2605057,0.016806724,-0.40000001,-0.11680672
411,1,85,0,28,16,0.5,82.428574,0.42857143,-0.071428575,84.260506,2.5714264,-1.8319321,0.016806724,0.5714286,-0.088235296
411,0,90,0,6,8,-0.5,82.428574,0.42857143,-0.071428575,84.260506,7.5714264,-1.8319321,0.016806724,-0.42857143,-0.088235296
411,0,82,0,4,11,-0.5,82.428574,0.42857143,-0.071428575,84.260506,-0.42857361,-1.8319321,0.016806724,-0.42857143,-0.088235296
411,0,73,0,3,3,-0.5,82.428574,0.42857143,-0.071428575,84.260506,-9.4285736,-1.8319321,0.016806724,-0.42857143,-0.088235296
411,1,90,0,19,15,0.5,82.428574,0.42857143,-0.071428575,84.260506,7.5714264,-1.8319321,0.016806724,0.5714286,-0.088235296
411,0,81,0,3,8,-0.5,82.428574,0.42857143,-0.071428575,84.260506,-1.4285736,-1.8319321,0.016806724,-0.42857143,-0.088235296
411,1,76,0,29,16,0.5,82.428574,0.42857143,-0.071428575,84.260506,-6.4285736,-1.8319321,0.016806724,0.5714286,-0.088235296
412,0,90,0,1,4,-0.5,89.800003,0.40000001,-0.1,84.260506,0.19999695,5.5394974,0.016806724,-0.40000001,-0.11680672
412,1,90,0,11,12,0.5,89.800003,0.40000001,-0.1,84.260506,0.19999695,5.5394974,0.016806724,0.60000002,-0.11680672
412,0,88,1,9,7,-0.5,89.800003,0.40000001,-0.1,84.260506,-1.8000031,5.5394974,0.016806724,-0.40000001,-0.11680672
412,1,92,3,11,15,0.5,89.800003,0.40000001,-0.1,84.260506,2.1999969,5.5394974,0.016806724,0.60000002,-0.11680672
412,0,89,2,11,10,-0.5,89.800003,0.40000001,-0.1,84.260506,-0.80000305,5.5394974,0.016806724,-0.40000001,-0.11680672
413,1,85,0,24,15,0.5,80.833336,0.5,0,84.260506,4.1666641,-3.4271698,0.016806724,0.5,-0.016806724
413,0,77,0,0,2,-0.5,80.833336,0.5,0,84.260506,-3.8333359,-3.4271698,0.016806724,-0.5,-0.016806724
413,0,78,0,0,4,-0.5,80.833336,0.5,0,84.260506,-2.8333359,-3.4271698,0.016806724,-0.5,-0.016806724
413,0,86,0,4,6,-0.5,80.833336,0.5,0,84.260506,5.1666641,-3.4271698,0.016806724,-0.5,-0.016806724
413,1,78,0,26,16,0.5,80.833336,0.5,0,84.260506,-2.8333359,-3.4271698,0.016806724,0.5,-0.016806724
413,1,81,0,21,15,0.5,80.833336,0.5,0,84.260506,0.16666412,-3.4271698,0.016806724,0.5,-0.016806724
414,0,86,0,5,9,-0.5,80.571426,0.5714286,0.071428575,84.260506,5.4285736,-3.6890793,0.016806724,-0.5714286,0.054621853
414,1,88,0,27,16,0.5,80.571426,0.5714286,0.071428575,84.260506,7.4285736,-3.6890793,0.016806724,0.42857143,0.054621853
414,0,76,2,15,13,-0.5,80.571426,0.5714286,0.071428575,84.260506,-4.5714264,-3.6890793,0.016806724,-0.5714286,0.054621853
414,1,74,0,16,13,0.5,80.571426,0.5714286,0.071428575,84.260506,-6.5714264,-3.6890793,0.016806724,0.42857143,0.054621853
414,1,83,0,18,13,0.5,80.571426,0.5714286,0.071428575,84.260506,2.4285736,-3.6890793,0.016806724,0.42857143,0.054621853
414,0,75,0,0,4,-0.5,80.571426,0.5714286,0.071428575,84.260506,-5.5714264,-3.6890793,0.016806724,-0.5714286,0.054621853
414,1,82,0,24,16,0.5,80.571426,0.5714286,0.071428575,84.260506,1.4285736,-3.6890793,0.016806724,0.42857143,0.054621853
415,1,79,0,0,10,0.5,83.599998,0.40000001,-0.1,84.260506,-4.5999985,-0.6605072,0.016806724,0.60000002,-0.11680672
415,0,82,2,16,10,-0.5,83.599998,0.40000001,-0.1,84.260506,-1.5999985,-0.6605072,0.016806724,-0.40000001,-0.11680672
415,1,85,0,3,6,0.5,83.599998,0.40000001,-0.1,84.260506,1.4000015,-0.6605072,0.016806724,0.60000002,-0.11680672
415,0,85,0,3,6,-0.5,83.599998,0.40000001,-0.1,84.260506,1.4000015,-0.6605072,0.016806724,-0.40000001,-0.11680672
415,0,87,1,8,13,-0.5,83.599998,0.40000001,-0.1,84.260506,3.4000015,-0.6605072,0.016806724,-0.40000001,-0.11680672
416,0,80,3,8,8,-0.5,77,0.66666669,0.16666667,84.260506,3,-7.2605057,0.016806724,-0.66666669,0.14985995
416,1,78,4,3,9,0.5,77,0.66666669,0.16666667,84.260506,1,-7.2605057,0.016806724,0.33333331,0.14985995
416,1,72,1,6,13,0.5,77,0.66666669,0.16666667,84.260506,-5,-7.2605057,0.016806724,0.33333331,0.14985995
416,1,73,1,5,7,0.5,77,0.66666669,0.16666667,84.260506,-4,-7.2605057,0.016806724,0.33333331,0.14985995
416,1,88,0,8,11,0.5,77,0.66666669,0.16666667,84.260506,11,-7.2605057,0.016806724,0.33333331,0.14985995
416,0,71,0,4,7,-0.5,77,0.66666669,0.16666667,84.260506,-6,-7.2605057,0.016806724,-0.66666669,0.14985995
417,1,76,0,15,15,0.5,75.800003,0.40000001,-0.1,84.260506,0.19999695,-8.4605026,0.016806724,0.60000002,-0.11680672
417,0,71,0,14,10,-0.5,75.800003,0.40000001,-0.1,84.260506,-4.8000031,-8.4605026,0.016806724,-0.40000001,-0.11680672
417,0,76,0,3,7,-0.5,75.800003,0.40000001,-0.1,84.260506,0.19999695,-8.4605026,0.016806724,-0.40000001,-0.11680672
417,0,72,0,2,4,-0.5,75.800003,0.40000001,-0.1,84.260506,-3.8000031,-8.4605026,0.016806724,-0.40000001,-0.11680672
417,1,84,0,16,16,0.5,75.800003,0.40000001,-0.1,84.260506,8.1999969,-8.4605026,0.016806724,0.60000002,-0.11680672
418,1,71,0,15,12,0.5,82.333336,0.33333334,-0.16666667,84.260506,-11.333336,-1.9271698,0.016806724,0.66666669,-0.18347339
418,0,88,2,4,11,-0.5,82.333336,0.33333334,-0.16666667,84.260506,5.6666641,-1.9271698,0.016806724,-0.33333331,-0.18347339
418,0,88,2,8,7,-0.5,82.333336,0.33333334,-0.16666667,84.260506,5.6666641,-1.9271698,0.016806724,-0.33333331,-0.18347339
419,0,82,0,12,10,-0.5,86.800003,0.40000001,-0.1,84.260506,-4.8000031,2.5394974,0.016806724,-0.40000001,-0.11680672
419,1,88,,31,16,0.5,86.800003,0.40000001,-0.1,84.260506,1.1999969,2.5394974,0.016806724,0.60000002,-0.11680672
419,0,85,0,6,9,-0.5,86.800003,0.40000001,-0.1,84.260506,-1.8000031,2.5394974,0.016806724,-0.40000001,-0.11680672
419,1,91,2,31,15,0.5,86.800003,0.40000001,-0.1,84.260506,4.1999969,2.5394974,0.016806724,0.60000002,-0.11680672
419,0,88,3,14,15,-0.5,86.800003,0.40000001,-0.1,84.260506,1.1999969,2.5394974,0.016806724,-0.40000001,-0.11680672
420,1,88,1,6,12,0.5,84.666664,0.5,0,84.260506,3.3333359,0.40615845,0.016806724,0.5,-0.016806724
420,0,84,0,5,4,-0.5,84.666664,0.5,0,84.260506,-0.66666412,0.40615845,0.016806724,-0.5,-0.016806724
420,0,85,0,3,5,-0.5,84.666664,0.5,0,84.260506,0.33333588,0.40615845,0.016806724,-0.5,-0.016806724
420,0,86,3,13,11,-0.5,84.666664,0.5,0,84.260506,1.3333359,0.40615845,0.016806724,-0.5,-0.016806724
420,1,88,4,7,15,0.5,84.666664,0.5,0,84.260506,3.3333359,0.40615845,0.016806724,0.5,-0.016806724
420,1,77,0,0,5,0.5,84.666664,0.5,0,84.260506,-7.6666641,0.40615845,0.016806724,0.5,-0.016806724
421,0,90,6,10,8,-0.5,86.285713,0.42857143,-0.071428575,84.260506,3.7142868,2.0252075,0.016806724,-0.42857143,-0.088235296
421,1,88,1,4,12,0.5,86.285713,0.42857143,-0.071428575,84.260506,1.7142868,2.0252075,0.016806724,0.5714286,-0.088235296
